pack_key,pack_name,title,slug,section,route,source_basis,file_path,image_brief_status
airway,"Airway, Intubation & Ventilator Essentials",Hyperoxia After Intubation,hyperoxia-after-intubation,Ventilator,/learn/airway-ventilator/hyperoxia-after-intubation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/hyperoxia-after-intubation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Capnography on the Ventilator,capnography-on-ventilator,Ventilator,/learn/airway-ventilator/capnography-on-ventilator,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/capnography-on-ventilator.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Extubation and Weaning Readiness Concept,extubation-weaning-readiness-concept,Ventilator,/learn/airway-ventilator/extubation-weaning-readiness-concept,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/extubation-weaning-readiness-concept.md,covered
pocus,POCUS Essentials,What POCUS Is—and Is Not,what-is-pocus,Beginner Roadmap,/pocus/roadmap/what-is-pocus,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/what-is-pocus.md,covered
pocus,POCUS Essentials,"Machine, Probe, and Screen Basics",machine-probe-screen-basics,Beginner Roadmap,/pocus/roadmap/machine-probe-screen-basics,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/machine-probe-screen-basics.md,covered
pocus,POCUS Essentials,Probe Marker and Image Orientation,probe-marker-orientation,Beginner Roadmap,/pocus/roadmap/probe-marker-orientation,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/probe-marker-orientation.md,covered
pocus,POCUS Essentials,Ultrasound Artifacts as Clues,artifacts-as-clues,Beginner Roadmap,/pocus/roadmap/artifacts-as-clues,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/artifacts-as-clues.md,covered
pocus,POCUS Essentials,"Documentation, Storage, and QA",documentation-storage-qa,Beginner Roadmap,/pocus/roadmap/documentation-storage-qa,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/documentation-storage-qa.md,covered
pocus,POCUS Essentials,POCUS in the Undifferentiated Shock Patient,pocus-shock-first-look,Beginner Roadmap,/pocus/roadmap/pocus-shock-first-look,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/pocus-shock-first-look.md,covered
pocus,POCUS Essentials,POCUS Should Not Delay Life-Saving Action,pocus-must-not-delay-action,Beginner Roadmap,/pocus/roadmap/pocus-must-not-delay-action,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/pocus-must-not-delay-action.md,covered
pocus,POCUS Essentials,False Positives and False Negatives,false-positive-false-negative,Beginner Roadmap,/pocus/roadmap/false-positive-false-negative,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/false-positive-false-negative.md,covered
pocus,POCUS Essentials,Image Quality Checklist,image-quality-checklist,Beginner Roadmap,/pocus/roadmap/image-quality-checklist,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/image-quality-checklist.md,covered
pocus,POCUS Essentials,Building a POCUS Habit in SEG,building-pocus-habit,Beginner Roadmap,/pocus/roadmap/building-pocus-habit,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,roadmap/building-pocus-habit.md,covered
pocus,POCUS Essentials,Curvilinear Probe,curvilinear-probe,Core Skills,/pocus/core/curvilinear-probe,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/curvilinear-probe.md,covered
pocus,POCUS Essentials,Linear Probe,linear-probe,Core Skills,/pocus/core/linear-probe,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/linear-probe.md,covered
pocus,POCUS Essentials,Phased Array Probe,phased-array-probe,Core Skills,/pocus/core/phased-array-probe,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/phased-array-probe.md,covered
pocus,POCUS Essentials,"Depth, Gain, and Focus",depth-gain-focus,Core Skills,/pocus/core/depth-gain-focus,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/depth-gain-focus.md,covered
pocus,POCUS Essentials,M-Mode Basics,m-mode-basics,Core Skills,/pocus/core/m-mode-basics,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/m-mode-basics.md,covered
pocus,POCUS Essentials,Color Doppler Basics,color-doppler-basics,Core Skills,/pocus/core/color-doppler-basics,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/color-doppler-basics.md,covered
pocus,POCUS Essentials,Needle Visualization,needle-visualization,Core Skills,/pocus/core/needle-visualization,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/needle-visualization.md,covered
pocus,POCUS Essentials,Image Labeling and Side Confirmation,image-labeling-side-confirmation,Core Skills,/pocus/core/image-labeling-side-confirmation,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/image-labeling-side-confirmation.md,covered
pocus,POCUS Essentials,Probe Cleaning and Infection Control,probe-cleaning-infection-control,Core Skills,/pocus/core/probe-cleaning-infection-control,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/probe-cleaning-infection-control.md,covered
pocus,POCUS Essentials,POCUS Communication,pocus-communication,Core Skills,/pocus/core/pocus-communication,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/pocus-communication.md,covered
pocus,POCUS Essentials,Procedural Sterile Setup,procedural-sterile-setup,Core Skills,/pocus/core/procedural-sterile-setup,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/procedural-sterile-setup.md,covered
pocus,POCUS Essentials,POCUS Cognitive Bias,pocus-cognitive-bias,Core Skills,/pocus/core/pocus-cognitive-bias,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,core_skills/pocus-cognitive-bias.md,covered
pocus,POCUS Essentials,Pericardial Effusion and Tamponade,pericardial-effusion-tamponade,Clinical Applications,/pocus/applications/cardiac/pericardial-effusion-tamponade,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/cardiac/pericardial-effusion-tamponade.md,covered
pocus,POCUS Essentials,Left Ventricular Function,lv-function,Clinical Applications,/pocus/applications/cardiac/lv-function,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/cardiac/lv-function.md,covered
pocus,POCUS Essentials,Right Ventricular Dilation and Strain,rv-dilation-strain,Clinical Applications,/pocus/applications/cardiac/rv-dilation-strain,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/cardiac/rv-dilation-strain.md,covered
pocus,POCUS Essentials,Cardiac Arrest POCUS,cardiac-arrest-pocus,Clinical Applications,/pocus/applications/cardiac/cardiac-arrest-pocus,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/cardiac/cardiac-arrest-pocus.md,covered
pocus,POCUS Essentials,IVC and Volume Clues,ivc-volume-clues,Clinical Applications,/pocus/applications/cardiac/ivc-volume-clues,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/cardiac/ivc-volume-clues.md,covered
pocus,POCUS Essentials,RUSH Shock Ultrasound,rush-shock,Clinical Applications,/pocus/applications/cardiac/rush-shock,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/cardiac/rush-shock.md,covered
pocus,POCUS Essentials,A-Lines and Dry Lung Pattern,a-lines,Clinical Applications,/pocus/applications/lung/a-lines,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/lung/a-lines.md,covered
pocus,POCUS Essentials,B-Lines and Interstitial Syndrome,b-lines,Clinical Applications,/pocus/applications/lung/b-lines,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/lung/b-lines.md,covered
pocus,POCUS Essentials,Pneumothorax POCUS,pneumothorax,Clinical Applications,/pocus/applications/lung/pneumothorax,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/lung/pneumothorax.md,covered
pocus,POCUS Essentials,Pleural Effusion,pleural-effusion,Clinical Applications,/pocus/applications/lung/pleural-effusion,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/lung/pleural-effusion.md,covered
pocus,POCUS Essentials,Lung Consolidation,consolidation,Clinical Applications,/pocus/applications/lung/consolidation,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/lung/consolidation.md,covered
pocus,POCUS Essentials,Diaphragm and Effort Clues,diaphragm-effort,Clinical Applications,/pocus/applications/lung/diaphragm-effort,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/lung/diaphragm-effort.md,covered
pocus,POCUS Essentials,FAST RUQ View,fast-ruq,Clinical Applications,/pocus/applications/trauma/fast-ruq,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/trauma/fast-ruq.md,covered
pocus,POCUS Essentials,FAST LUQ View,fast-luq,Clinical Applications,/pocus/applications/trauma/fast-luq,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/trauma/fast-luq.md,covered
pocus,POCUS Essentials,FAST Pelvic View,fast-pelvis,Clinical Applications,/pocus/applications/trauma/fast-pelvis,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/trauma/fast-pelvis.md,covered
pocus,POCUS Essentials,eFAST Chest Views,efast-chest,Clinical Applications,/pocus/applications/trauma/efast-chest,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/trauma/efast-chest.md,covered
pocus,POCUS Essentials,Positive FAST in Hypotensive Trauma,positive-fast-hypotensive-trauma,Clinical Applications,/pocus/applications/trauma/positive-fast-hypotensive-trauma,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/trauma/positive-fast-hypotensive-trauma.md,covered
pocus,POCUS Essentials,Negative FAST Limitations,negative-fast-limitations,Clinical Applications,/pocus/applications/trauma/negative-fast-limitations,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/trauma/negative-fast-limitations.md,covered
pocus,POCUS Essentials,Abdominal Aortic Aneurysm,abdominal-aortic-aneurysm,Clinical Applications,/pocus/applications/aorta/abdominal-aortic-aneurysm,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/aorta/abdominal-aortic-aneurysm.md,covered
pocus,POCUS Essentials,Aortic Dissection Caveats,aortic-dissection-caveats,Clinical Applications,/pocus/applications/aorta/aortic-dissection-caveats,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/aorta/aortic-dissection-caveats.md,covered
pocus,POCUS Essentials,DVT Femoral Compression,dvt-femoral-compression,Clinical Applications,/pocus/applications/vascular/dvt-femoral-compression,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/vascular/dvt-femoral-compression.md,covered
pocus,POCUS Essentials,DVT Popliteal Compression,dvt-popliteal-compression,Clinical Applications,/pocus/applications/vascular/dvt-popliteal-compression,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/vascular/dvt-popliteal-compression.md,covered
pocus,POCUS Essentials,Ultrasound-Guided Peripheral IV,us-guided-piv,Clinical Applications,/pocus/applications/procedures/us-guided-piv,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/procedures/us-guided-piv.md,covered
pocus,POCUS Essentials,Central Venous Access Guidance,central-venous-access,Clinical Applications,/pocus/applications/procedures/central-venous-access,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/procedures/central-venous-access.md,covered
pocus,POCUS Essentials,Thoracentesis Site Selection,thoracentesis-site-selection,Clinical Applications,/pocus/applications/procedures/thoracentesis-site-selection,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/procedures/thoracentesis-site-selection.md,covered
pocus,POCUS Essentials,Paracentesis Site Selection,paracentesis-site-selection,Clinical Applications,/pocus/applications/procedures/paracentesis-site-selection,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/procedures/paracentesis-site-selection.md,covered
pocus,POCUS Essentials,Abscess vs Cellulitis,abscess-vs-cellulitis,Clinical Applications,/pocus/applications/soft-tissue/abscess-vs-cellulitis,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/soft-tissue/abscess-vs-cellulitis.md,covered
pocus,POCUS Essentials,Foreign Body Ultrasound,foreign-body,Clinical Applications,/pocus/applications/soft-tissue/foreign-body,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/soft-tissue/foreign-body.md,covered
pocus,POCUS Essentials,Long Bone Fracture POCUS,long-bone-fracture,Clinical Applications,/pocus/applications/msk/long-bone-fracture,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/msk/long-bone-fracture.md,covered
pocus,POCUS Essentials,Early Intrauterine Pregnancy,early-iup,Clinical Applications,/pocus/applications/obgyn/early-iup,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/obgyn/early-iup.md,covered
pocus,POCUS Essentials,Pregnancy of Unknown Location,pregnancy-unknown-location,Clinical Applications,/pocus/applications/obgyn/pregnancy-unknown-location,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/obgyn/pregnancy-unknown-location.md,covered
pocus,POCUS Essentials,Ectopic Pregnancy Danger,ectopic-danger,Clinical Applications,/pocus/applications/obgyn/ectopic-danger,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/obgyn/ectopic-danger.md,covered
pocus,POCUS Essentials,Fetal Cardiac Activity Basics,fetal-cardiac-activity,Clinical Applications,/pocus/applications/obgyn/fetal-cardiac-activity,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/obgyn/fetal-cardiac-activity.md,covered
pocus,POCUS Essentials,Biliary Colic and Cholecystitis,biliary-cholecystitis,Clinical Applications,/pocus/applications/abdominal/biliary-cholecystitis,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/abdominal/biliary-cholecystitis.md,covered
pocus,POCUS Essentials,Hydronephrosis,hydronephrosis,Clinical Applications,/pocus/applications/renal/hydronephrosis,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/renal/hydronephrosis.md,covered
pocus,POCUS Essentials,Bladder Volume and Retention,bladder-retention,Clinical Applications,/pocus/applications/renal/bladder-retention,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/renal/bladder-retention.md,covered
pocus,POCUS Essentials,Small Bowel Obstruction,small-bowel-obstruction,Clinical Applications,/pocus/applications/abdominal/small-bowel-obstruction,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/abdominal/small-bowel-obstruction.md,covered
pocus,POCUS Essentials,Appendicitis Caveats,appendicitis-caveats,Clinical Applications,/pocus/applications/abdominal/appendicitis-caveats,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/abdominal/appendicitis-caveats.md,covered
pocus,POCUS Essentials,Retinal Detachment,retinal-detachment,Clinical Applications,/pocus/applications/ocular/retinal-detachment,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/ocular/retinal-detachment.md,covered
pocus,POCUS Essentials,Vitreous Hemorrhage vs Detachment,vitreous-hemorrhage-detachment,Clinical Applications,/pocus/applications/ocular/vitreous-hemorrhage-detachment,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/ocular/vitreous-hemorrhage-detachment.md,covered
pocus,POCUS Essentials,Optic Nerve Sheath Diameter,optic-nerve-sheath,Clinical Applications,/pocus/applications/ocular/optic-nerve-sheath,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/ocular/optic-nerve-sheath.md,covered
pocus,POCUS Essentials,Pyloric Stenosis,pyloric-stenosis,Clinical Applications,/pocus/applications/peds/pyloric-stenosis,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/peds/pyloric-stenosis.md,covered
pocus,POCUS Essentials,Pediatric Lung Ultrasound,pediatric-lung-ultrasound,Clinical Applications,/pocus/applications/peds/pediatric-lung-ultrasound,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/peds/pediatric-lung-ultrasound.md,covered
pocus,POCUS Essentials,Ultrasound-Guided Nerve Block Concept,nerve-block-concept,Clinical Applications,/pocus/applications/procedures/nerve-block-concept,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/procedures/nerve-block-concept.md,covered
pocus,POCUS Essentials,Soft Tissue Necrotizing Infection Clues,necrotizing-infection-clues,Clinical Applications,/pocus/applications/soft-tissue/necrotizing-infection-clues,Rosen Q&A Emergency Ultrasound + Tintinalli POCUS mapping; final local credentialing/QA verification required.,applications/soft-tissue/necrotizing-infection-clues.md,covered
